sequence_id	query_length	closest_reference_id	closest_reference_ids	closest_reference_tie_count	target_length	alignment_score	alignment_length	aligned_pairs	identical_residues	identity	query_coverage	target_coverage	effective_identity	distance	distance_status	distance_reason	reference_count	resolved_reference_count
gen_156	93	ref_000238	"[""ref_000238"", ""ref_000265""]"	2	93	12.5	109	77	27	0.35064935064935066	0.8279569892473119	0.8279569892473119	0.2903225806451613	0.7096774193548387	resolved		1224	136
gen_157	104	ref_000326	"[""ref_000326"", ""ref_000400""]"	2	102	23.5	119	87	33	0.3793103448275862	0.8365384615384616	0.8529411764705882	0.3173076923076923	0.6826923076923077	resolved		1224	78
gen_158	115	ref_000864	"[""ref_000864""]"	1	111	5.0	132	94	29	0.30851063829787234	0.8173913043478261	0.8468468468468469	0.25217391304347825	0.7478260869565218	resolved		1224	4
gen_159	114	ref_001191	"[""ref_001191""]"	1	136	9.0	139	111	33	0.2972972972972973	0.9736842105263158	0.8161764705882353	0.2426470588235294	0.7573529411764706	resolved		1224	9
gen_160	90	ref_000217	"[""ref_000217""]"	1	89	6.0	107	72	26	0.3611111111111111	0.8	0.8089887640449438	0.28888888888888886	0.7111111111111111	resolved		1224	45
gen_161	70	ref_001083	"[""ref_001083""]"	1	74	270.5	74	70	61	0.8714285714285714	1.0	0.9459459459459459	0.8243243243243243	0.17567567567567566	resolved		1224	596
gen_162	92	ref_000530	"[""ref_000530"", ""ref_000753""]"	2	92	7.0	106	78	25	0.32051282051282054	0.8478260869565217	0.8478260869565217	0.2717391304347826	0.7282608695652174	resolved		1224	12
gen_163	96	ref_000126	"[""ref_000126""]"	1	89	12.0	105	80	27	0.3375	0.8333333333333334	0.898876404494382	0.28125	0.71875	resolved		1224	41
gen_164	97	ref_000319	"[""ref_000319""]"	1	91	13.5	108	80	26	0.325	0.8247422680412371	0.8791208791208791	0.26804123711340205	0.731958762886598	resolved		1224	4
gen_165	91	ref_000612	"[""ref_000612""]"	1	91	9.5	109	73	24	0.3287671232876712	0.8021978021978022	0.8021978021978022	0.26373626373626374	0.7362637362637363	resolved		1224	13
gen_166	98	ref_000575	"[""ref_000575""]"	1	98	14.0	115	81	28	0.345679012345679	0.826530612244898	0.826530612244898	0.2857142857142857	0.7142857142857143	resolved		1224	87
gen_167	512		[]	0											unresolved	no_reliable_reference	1224	0
gen_168	305		[]	0											unresolved	no_reliable_reference	1224	0
gen_169	119	ref_000864	"[""ref_000864""]"	1	111	9.0	134	96	28	0.2916666666666667	0.8067226890756303	0.8648648648648649	0.23529411764705882	0.7647058823529411	resolved		1224	4
gen_170	103		[]	0											unresolved	no_reliable_reference	1224	0
gen_171	92	ref_000701	"[""ref_000701""]"	1	86	2.5	104	74	22	0.2972972972972973	0.8043478260869565	0.8604651162790697	0.2391304347826087	0.7608695652173914	resolved		1224	1
gen_172	304		[]	0											unresolved	no_reliable_reference	1224	0
gen_173	86	ref_001070	"[""ref_001070""]"	1	86	366.0	86	86	76	0.8837209302325582	1.0	1.0	0.8837209302325582	0.11627906976744184	resolved		1224	864
gen_174	96	ref_000238	"[""ref_000238""]"	1	93	9.5	111	78	28	0.358974358974359	0.8125	0.8387096774193549	0.2916666666666667	0.7083333333333333	resolved		1224	94
gen_175	101	ref_000048	"[""ref_000048"", ""ref_000315"", ""ref_000324""]"	3	95	16.5	107	89	30	0.33707865168539325	0.8811881188118812	0.9368421052631579	0.297029702970297	0.7029702970297029	resolved		1224	256
gen_176	92		[]	0											unresolved	no_reliable_reference	1224	0
gen_177	125	ref_000863	"[""ref_000863""]"	1	145	10.0	153	117	35	0.29914529914529914	0.936	0.8068965517241379	0.2413793103448276	0.7586206896551724	resolved		1224	6
gen_178	104	ref_000101	"[""ref_000101"", ""ref_000373"", ""ref_000731"", ""ref_000834""]"	4	100	3.5	119	85	28	0.32941176470588235	0.8173076923076923	0.85	0.2692307692307692	0.7307692307692308	resolved		1224	26
gen_179	87	ref_000674	"[""ref_000674""]"	1	87	361.0	88	86	78	0.9069767441860465	0.9885057471264368	0.9885057471264368	0.896551724137931	0.10344827586206895	resolved		1224	847
gen_180	93	ref_000040	"[""ref_000040"", ""ref_000177""]"	2	95	12.0	106	82	27	0.32926829268292684	0.8817204301075269	0.8631578947368421	0.28421052631578947	0.7157894736842105	resolved		1224	15
gen_181	106	ref_000373	"[""ref_000373""]"	1	102	1.5	120	88	29	0.32954545454545453	0.8301886792452831	0.8627450980392157	0.27358490566037735	0.7264150943396226	resolved		1224	5
gen_182	113	ref_000864	"[""ref_000864""]"	1	111	18.0	131	93	36	0.3870967741935484	0.8230088495575221	0.8378378378378378	0.3185840707964602	0.6814159292035398	resolved		1224	8
gen_183	97	ref_000177	"[""ref_000177"", ""ref_000220"", ""ref_000405""]"	3	95	14.0	114	78	29	0.3717948717948718	0.8041237113402062	0.8210526315789474	0.29896907216494845	0.7010309278350515	resolved		1224	57
gen_184	112	ref_000864	"[""ref_000864""]"	1	111	4.0	128	95	29	0.30526315789473685	0.8482142857142857	0.8558558558558559	0.25892857142857145	0.7410714285714286	resolved		1224	6
gen_185	299		[]	0											unresolved	no_reliable_reference	1224	0
gen_186	395		[]	0											unresolved	no_reliable_reference	1224	0
gen_187	490		[]	0											unresolved	no_reliable_reference	1224	0
gen_188	482		[]	0											unresolved	no_reliable_reference	1224	0
gen_189	77	ref_000726	"[""ref_000726""]"	1	72	94.0	80	69	28	0.4057971014492754	0.8961038961038961	0.9583333333333334	0.36363636363636365	0.6363636363636364	resolved		1224	779
gen_190	97	ref_000754	"[""ref_000754""]"	1	88	2.0	106	79	26	0.3291139240506329	0.8144329896907216	0.8977272727272727	0.26804123711340205	0.731958762886598	resolved		1224	8
gen_191	84	ref_000219	"[""ref_000219""]"	1	85	5.5	99	70	23	0.32857142857142857	0.8333333333333334	0.8235294117647058	0.27058823529411763	0.7294117647058824	resolved		1224	28
gen_192	90	ref_000482	"[""ref_000482""]"	1	90	4.0	103	77	25	0.3246753246753247	0.8555555555555555	0.8555555555555555	0.2777777777777778	0.7222222222222222	resolved		1224	49
gen_193	104	ref_000676	"[""ref_000676""]"	1	91	19.0	109	86	28	0.32558139534883723	0.8269230769230769	0.945054945054945	0.2692307692307692	0.7307692307692308	resolved		1224	12
gen_194	99	ref_000386	"[""ref_000386"", ""ref_000395""]"	2	96	324.0	102	93	77	0.8279569892473119	0.9393939393939394	0.96875	0.7777777777777778	0.2222222222222222	resolved		1224	493
gen_195	84	ref_000217	"[""ref_000217""]"	1	89	9.0	101	72	26	0.3611111111111111	0.8571428571428571	0.8089887640449438	0.29213483146067415	0.7078651685393258	resolved		1224	204
gen_196	91	ref_000126	"[""ref_000126""]"	1	89	7.5	104	76	26	0.34210526315789475	0.8351648351648352	0.8539325842696629	0.2857142857142857	0.7142857142857143	resolved		1224	8
gen_197	97	ref_000126	"[""ref_000126""]"	1	89	21.5	106	80	29	0.3625	0.8247422680412371	0.898876404494382	0.29896907216494845	0.7010309278350515	resolved		1224	115
gen_198	93	ref_000299	"[""ref_000299""]"	1	85	5.0	99	79	24	0.3037974683544304	0.8494623655913979	0.9294117647058824	0.25806451612903225	0.7419354838709677	resolved		1224	2
gen_199	120	ref_000864	"[""ref_000864""]"	1	111	313.5	120	111	74	0.6666666666666666	0.925	1.0	0.6166666666666667	0.3833333333333333	resolved		1224	156
